Remapped Interrupt supported on IOMMU: dmar18
 IR table address:1080100000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 0     79:00.4 00030010 20  0000000000047904	000300100020000d

Remapped Interrupt supported on IOMMU: dmar17
 IR table address:1080200000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 0     74:00.4 00030004 20  0000000000047404	000300040020000d

Remapped Interrupt supported on IOMMU: dmar16
 IR table address:100900000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 0     6f:00.4 00011000 20  0000000000046f04	000110000020000d

Remapped Interrupt supported on IOMMU: dmar15
 IR table address:100a00000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 8     c8:00.0 00020200 21  000000000004c800	000202000021000d
 9     c8:00.0 00022000 21  000000000004c800	000220000021000d
 10    c8:00.0 00030001 22  000000000004c800	000300010022000d
 11    c8:00.0 00030008 21  000000000004c800	000300080021000d
 12    c8:00.0 00030020 21  000000000004c800	000300200021000d
 13    c8:00.0 00030080 21  000000000004c800	000300800021000d
 14    c8:00.0 00030200 21  000000000004c800	000302000021000d
 15    c8:00.0 00030800 21  000000000004c800	000308000021000d
 16    c8:00.0 00032000 21  000000000004c800	000320000021000d
 17    c8:00.0 00038000 21  000000000004c800	000380000021000d
 18    c8:00.0 00020080 21  000000000004c800	000200800021000d
 19    c8:00.0 00028000 21  000000000004c800	000280000021000d
 20    c8:00.0 000a0004 21  000000000004c800	000a00040021000d
 21    c8:00.0 000a0020 21  000000000004c800	000a00200021000d
 22    c8:00.0 000a0200 21  000000000004c800	000a02000021000d
 23    c8:00.0 000a0800 21  000000000004c800	000a08000021000d
 24    c8:00.0 000a2000 21  000000000004c800	000a20000021000d
 25    c8:00.0 000a8000 21  000000000004c800	000a80000021000d
 26    c8:00.0 000b0002 21  000000000004c800	000b00020021000d
 27    c8:00.0 000b0008 21  000000000004c800	000b00080021000d
 28    c8:00.0 000b0020 21  000000000004c800	000b00200021000d
 29    c8:00.0 000b0080 21  000000000004c800	000b00800021000d
 30    c8:00.0 000b0200 21  000000000004c800	000b02000021000d
 31    c8:00.0 000b0800 21  000000000004c800	000b08000021000d
 32    c8:00.0 000b2000 21  000000000004c800	000b20000021000d
 33    c8:00.0 000b8000 21  000000000004c800	000b80000021000d
 34    c8:00.0 000a0080 21  000000000004c800	000a00800021000d
 35    c8:00.0 00080004 21  000000000004c800	000800040021000d
 36    c8:00.0 00080020 21  000000000004c800	000800200021000d
 37    c8:00.0 00080200 22  000000000004c800	000802000022000d
 38    c8:00.0 00080800 22  000000000004c800	000808000022000d
 39    c8:00.0 00082000 22  000000000004c800	000820000022000d
 40    c8:00.0 00088000 22  000000000004c800	000880000022000d
 41    c8:00.0 00090002 22  000000000004c800	000900020022000d
 42    c8:00.0 00090004 23  000000000004c800	000900040023000d
 43    c8:00.0 00090020 22  000000000004c800	000900200022000d
 44    c8:00.0 00090080 22  000000000004c800	000900800022000d
 45    c8:00.0 00090200 22  000000000004c800	000902000022000d
 46    c8:00.0 00090400 22  000000000004c800	000904000022000d
 47    c8:00.0 00092000 22  000000000004c800	000920000022000d
 48    c8:00.0 00098000 22  000000000004c800	000980000022000d
 49    c8:00.0 00080008 22  000000000004c800	000800080022000d
 50    c8:00.0 00000002 23  000000000004c800	000000020023000d
 51    c8:00.0 00000020 24  000000000004c800	000000200024000d
 52    c8:00.0 00000200 24  000000000004c800	000002000024000d
 53    c8:00.0 00000400 24  000000000004c800	000004000024000d
 54    c8:00.0 00002000 24  000000000004c800	000020000024000d
 55    c8:00.0 00008000 24  000000000004c800	000080000024000d
 56    c8:00.0 00010002 24  000000000004c800	000100020024000d
 57    c8:00.0 00010008 24  000000000004c800	000100080024000d
 58    c8:00.0 00010020 24  000000000004c800	000100200024000d
 59    c8:00.0 00010080 23  000000000004c800	000100800023000d
 60    c8:00.0 00010200 23  000000000004c800	000102000023000d
 61    c8:00.0 00010800 23  000000000004c800	000108000023000d
 62    c8:00.0 00012000 23  000000000004c800	000120000023000d
 63    c8:00.0 00018000 23  000000000004c800	000180000023000d
 64    c8:00.0 00000008 23  000000000004c800	000000080023000d
 65    c9:00.0 00020001 25  000000000004c900	000200010025000d
 66    c9:00.0 00020040 22  000000000004c900	000200400022000d
 67    c9:00.0 00020400 22  000000000004c900	000204000022000d
 68    c9:00.0 00024000 22  000000000004c900	000240000022000d
 69    c9:00.0 00030002 21  000000000004c900	000300020021000d
 70    c9:00.0 00030004 22  000000000004c900	000300040022000d
 71    c9:00.0 00030010 22  000000000004c900	000300100022000d
 72    c9:00.0 00030040 21  000000000004c900	000300400021000d
 73    c9:00.0 00030100 21  000000000004c900	000301000021000d
 74    c9:00.0 00030400 21  000000000004c900	000304000021000d
 75    c9:00.0 00031000 21  000000000004c900	000310000021000d
 76    c9:00.0 00034000 21  000000000004c900	000340000021000d
 77    c9:00.0 00020008 21  000000000004c900	000200080021000d
 78    c9:00.0 00020800 21  000000000004c900	000208000021000d
 79    c9:00.0 000a0001 25  000000000004c900	000a00010025000d
 80    c9:00.0 000a0040 22  000000000004c900	000a00400022000d
 81    c9:00.0 000a0100 22  000000000004c900	000a01000022000d
 82    c9:00.0 000a0400 22  000000000004c900	000a04000022000d
 83    c9:00.0 000a1000 22  000000000004c900	000a10000022000d
 84    c9:00.0 000a4000 22  000000000004c900	000a40000022000d
 85    c9:00.0 000b0001 22  000000000004c900	000b00010022000d
 86    c9:00.0 000b0004 22  000000000004c900	000b00040022000d
 87    c9:00.0 000b0010 22  000000000004c900	000b00100022000d
 88    c9:00.0 000b0040 22  000000000004c900	000b00400022000d
 89    c9:00.0 000b0100 22  000000000004c900	000b01000022000d
 90    c9:00.0 000b0400 22  000000000004c900	000b04000022000d
 91    c9:00.0 000b1000 22  000000000004c900	000b10000022000d
 92    c9:00.0 000b4000 21  000000000004c900	000b40000021000d
 93    c9:00.0 000a0008 21  000000000004c900	000a00080021000d
 94    c9:00.0 00080001 25  000000000004c900	000800010025000d
 95    c9:00.0 00080040 22  000000000004c900	000800400022000d
 96    c9:00.0 00080100 23  000000000004c900	000801000023000d
 97    c9:00.0 00080400 23  000000000004c900	000804000023000d
 98    c9:00.0 00081000 23  000000000004c900	000810000023000d
 99    c9:00.0 00084000 23  000000000004c900	000840000023000d
 100   c9:00.0 00090001 23  000000000004c900	000900010023000d
 101   c9:00.0 00090008 22  000000000004c900	000900080022000d
 102   c9:00.0 00090010 23  000000000004c900	000900100023000d
 103   c9:00.0 00090040 23  000000000004c900	000900400023000d
 104   c9:00.0 00090100 22  000000000004c900	000901000022000d
 105   c9:00.0 00090800 22  000000000004c900	000908000022000d
 106   c9:00.0 00091000 22  000000000004c900	000910000022000d
 107   c9:00.0 00094000 22  000000000004c900	000940000022000d
 108   c9:00.0 00080080 22  000000000004c900	000800800022000d
 109   c9:00.0 00000004 23  000000000004c900	000000040023000d
 110   c9:00.0 00000040 24  000000000004c900	000000400024000d
 111   c9:00.0 00000100 24  000000000004c900	000001000024000d
 112   c9:00.0 00000800 24  000000000004c900	000008000024000d
 113   c9:00.0 00001000 24  000000000004c900	000010000024000d
 114   c9:00.0 00004000 24  000000000004c900	000040000024000d
 115   c9:00.0 00010001 24  000000000004c900	000100010024000d
 116   c9:00.0 00010004 24  000000000004c900	000100040024000d
 117   c9:00.0 00010010 24  000000000004c900	000100100024000d
 118   c9:00.0 00010040 24  000000000004c900	000100400024000d
 119   c9:00.0 00010100 24  000000000004c900	000101000024000d
 120   c9:00.0 00010400 24  000000000004c900	000104000024000d
 121   c9:00.0 00011000 24  000000000004c900	000110000024000d
 122   c9:00.0 00014000 24  000000000004c900	000140000024000d
 123   c9:00.0 00000080 24  000000000004c900	000000800024000d

Remapped Interrupt supported on IOMMU: dmar2
 IR table address:2080800000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 0     b7:00.4 00090001 20  000000000004b704	000900010020000d
 1     b7:01.0 00080002 24  000000000004b708	000800020024000d

Remapped Interrupt supported on IOMMU: dmar1
 IR table address:2080900000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 0     a7:00.4 00081000 20  000000000004a704	000810000020000d
 1     a7:01.0 00092000 24  000000000004a708	000920000024000d

Remapped Interrupt supported on IOMMU: dmar0
 IR table address:2080a00000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 0     97:00.4 00080040 20  0000000000049704	000800400020000d
 1     97:01.0 00082000 24  0000000000049708	000820000024000d
 2     97:05.0 00090001 25  0000000000049728	000900010025000d
 3     98:00.0 00080400 25  0000000000049800	000804000025000d
 4     98:00.0 00080040 27  0000000000049800	000800400027000d
 5     98:00.0 00088000 24  0000000000049800	000880000024000d
 6     98:00.0 00080100 25  0000000000049800	000801000025000d
 7     98:00.0 00080008 25  0000000000049800	000800080025000d
 8     98:00.0 00080400 26  0000000000049800	000804000026000d
 9     98:00.0 00080040 25  0000000000049800	000800400025000d
 10    98:00.0 00080040 26  0000000000049800	000800400026000d
 11    98:00.0 00020002 21  0000000000049800	000200020021000d
 12    98:00.0 00020004 22  0000000000049800	000200040022000d
 13    98:00.0 00020010 22  0000000000049800	000200100022000d
 14    98:00.0 00020040 23  0000000000049800	000200400023000d
 15    98:00.0 00020100 22  0000000000049800	000201000022000d
 16    98:00.0 00020400 23  0000000000049800	000204000023000d
 17    98:00.0 00021000 22  0000000000049800	000210000022000d
 18    98:00.0 00024000 23  0000000000049800	000240000023000d
 19    98:00.0 00030001 23  0000000000049800	000300010023000d
 20    98:00.0 00030004 23  0000000000049800	000300040023000d
 21    98:00.0 00030010 23  0000000000049800	000300100023000d
 22    98:00.0 00030040 22  0000000000049800	000300400022000d
 23    98:00.0 00030100 22  0000000000049800	000301000022000d
 24    98:00.0 00030400 22  0000000000049800	000304000022000d
 25    98:00.0 00031000 22  0000000000049800	000310000022000d
 26    98:00.0 00034000 22  0000000000049800	000340000022000d
 27    98:00.0 00020020 22  0000000000049800	000200200022000d
 28    98:00.0 00020080 22  0000000000049800	000200800022000d
 29    98:00.0 00020200 22  0000000000049800	000202000022000d
 30    98:00.0 00020800 22  0000000000049800	000208000022000d
 31    98:00.0 00022000 22  0000000000049800	000220000022000d
 32    98:00.0 00028000 22  0000000000049800	000280000022000d
 33    98:00.0 00030002 22  0000000000049800	000300020022000d
 34    98:00.0 00030008 22  0000000000049800	000300080022000d
 35    98:00.0 00030020 22  0000000000049800	000300200022000d
 36    98:00.0 00030080 22  0000000000049800	000300800022000d
 37    98:00.0 00030200 22  0000000000049800	000302000022000d
 38    98:00.0 00030800 22  0000000000049800	000308000022000d
 39    98:00.0 00032000 22  0000000000049800	000320000022000d
 40    98:00.0 00038000 22  0000000000049800	000380000022000d
 41    98:00.0 000a0002 21  0000000000049800	000a00020021000d
 42    98:00.0 000a0004 22  0000000000049800	000a00040022000d
 43    98:00.0 000a0010 22  0000000000049800	000a00100022000d
 44    98:00.0 000a0040 23  0000000000049800	000a00400023000d
 45    98:00.0 000a0100 23  0000000000049800	000a01000023000d
 46    98:00.0 000a0400 23  0000000000049800	000a04000023000d
 47    98:00.0 000a1000 23  0000000000049800	000a10000023000d
 48    98:00.0 000a4000 23  0000000000049800	000a40000023000d
 49    98:00.0 000b0001 23  0000000000049800	000b00010023000d
 50    98:00.0 000b0004 23  0000000000049800	000b00040023000d
 51    98:00.0 000b0010 23  0000000000049800	000b00100023000d
 52    98:00.0 000b0040 23  0000000000049800	000b00400023000d
 53    98:00.0 000b0100 23  0000000000049800	000b01000023000d
 54    98:00.0 000b0400 23  0000000000049800	000b04000023000d
 55    98:00.0 000b1000 23  0000000000049800	000b10000023000d
 56    98:00.0 000b4000 22  0000000000049800	000b40000022000d
 57    98:00.0 000a0020 22  0000000000049800	000a00200022000d
 58    98:00.0 000a0080 22  0000000000049800	000a00800022000d
 59    98:00.0 000a0200 22  0000000000049800	000a02000022000d
 60    98:00.0 000a0800 22  0000000000049800	000a08000022000d
 61    98:00.0 000a2000 22  0000000000049800	000a20000022000d
 62    98:00.0 000a8000 22  0000000000049800	000a80000022000d
 63    98:00.0 000b0002 22  0000000000049800	000b00020022000d
 64    98:00.0 000b0008 22  0000000000049800	000b00080022000d
 65    98:00.0 000b0020 22  0000000000049800	000b00200022000d
 66    98:00.0 000b0080 22  0000000000049800	000b00800022000d
 67    98:00.0 000b0200 22  0000000000049800	000b02000022000d
 68    98:00.0 000b0800 22  0000000000049800	000b08000022000d
 69    98:00.0 000b2000 22  0000000000049800	000b20000022000d
 70    98:00.0 000b8000 22  0000000000049800	000b80000022000d
 71    98:00.0 00080002 21  0000000000049800	000800020021000d
 72    98:00.0 00080008 21  0000000000049800	000800080021000d
 73    98:00.0 00080010 22  0000000000049800	000800100022000d
 74    98:00.0 00080040 23  0000000000049800	000800400023000d
 75    98:00.0 00080100 22  0000000000049800	000801000022000d
 76    98:00.0 00080400 22  0000000000049800	000804000022000d
 77    98:00.0 00081000 22  0000000000049800	000810000022000d
 78    98:00.0 00084000 22  0000000000049800	000840000022000d
 79    98:00.0 00090001 22  0000000000049800	000900010022000d
 80    98:00.0 00090004 22  0000000000049800	000900040022000d
 81    98:00.0 00090010 22  0000000000049800	000900100022000d
 82    98:00.0 00090040 22  0000000000049800	000900400022000d
 83    98:00.0 00090100 21  0000000000049800	000901000021000d
 84    98:00.0 00090400 21  0000000000049800	000904000021000d
 85    98:00.0 00091000 21  0000000000049800	000910000021000d
 86    98:00.0 00094000 21  0000000000049800	000940000021000d
 87    98:00.0 00080020 22  0000000000049800	000800200022000d
 88    98:00.0 00080080 21  0000000000049800	000800800021000d
 89    98:00.0 00080200 21  0000000000049800	000802000021000d
 90    98:00.0 00080800 21  0000000000049800	000808000021000d
 91    98:00.0 00082000 21  0000000000049800	000820000021000d
 92    98:00.0 00088000 21  0000000000049800	000880000021000d
 93    98:00.0 00090002 21  0000000000049800	000900020021000d
 94    98:00.0 00090008 21  0000000000049800	000900080021000d
 95    98:00.0 00090020 21  0000000000049800	000900200021000d
 96    98:00.0 00090080 21  0000000000049800	000900800021000d
 97    98:00.0 00090200 21  0000000000049800	000902000021000d
 98    98:00.0 00090800 21  0000000000049800	000908000021000d
 99    98:00.0 00092000 21  0000000000049800	000920000021000d
 100   98:00.0 00098000 21  0000000000049800	000980000021000d
 101   98:00.0 00000001 26  0000000000049800	000000010026000d
 102   98:00.0 00000004 21  0000000000049800	000000040021000d
 103   98:00.0 00000010 23  0000000000049800	000000100023000d
 104   98:00.0 00000040 23  0000000000049800	000000400023000d
 105   98:00.0 00000100 23  0000000000049800	000001000023000d
 106   98:00.0 00000400 23  0000000000049800	000004000023000d
 107   98:00.0 00001000 23  0000000000049800	000010000023000d
 108   98:00.0 00004000 23  0000000000049800	000040000023000d
 109   98:00.0 00010001 23  0000000000049800	000100010023000d
 110   98:00.0 00010004 23  0000000000049800	000100040023000d
 111   98:00.0 00010010 23  0000000000049800	000100100023000d
 112   98:00.0 00010040 23  0000000000049800	000100400023000d
 113   98:00.0 00010100 23  0000000000049800	000101000023000d
 114   98:00.0 00010400 23  0000000000049800	000104000023000d
 115   98:00.0 00011000 23  0000000000049800	000110000023000d
 116   98:00.0 00014000 23  0000000000049800	000140000023000d
 117   98:00.0 00000020 23  0000000000049800	000000200023000d
 118   98:00.0 00000080 23  0000000000049800	000000800023000d
 119   98:00.0 00000200 23  0000000000049800	000002000023000d
 120   98:00.0 00000800 23  0000000000049800	000008000023000d
 121   98:00.0 00002000 23  0000000000049800	000020000023000d
 122   98:00.0 00008000 23  0000000000049800	000080000023000d
 123   98:00.0 00010002 23  0000000000049800	000100020023000d
 124   98:00.0 00010008 23  0000000000049800	000100080023000d
 125   98:00.0 00010020 22  0000000000049800	000100200022000d
 126   98:00.0 00010080 22  0000000000049800	000100800022000d
 127   98:00.0 00010200 22  0000000000049800	000102000022000d
 128   98:00.0 00010800 22  0000000000049800	000108000022000d
 129   98:00.0 00012000 22  0000000000049800	000120000022000d
 130   98:00.0 00018000 22  0000000000049800	000180000022000d
 131   99:13.1 00090020 24  0000000000089999	000900200024000d

Remapped Interrupt supported on IOMMU: dmar19
 IR table address:1080900000
 Entry SrcID   DstID    Vct IRTE_high		IRTE_low
 1     00:1e.7 00000001 30  00000000000400f7	000000010030000d
 3     00:1e.7 00011000 28  00000000000400f7	000110000028000d
 7     00:1e.7 00008000 20  00000000000400f7	000080000020000d
 8     00:1e.7 00010020 21  00000000000400f7	000100200021000d
 13    00:1e.7 00010002 20  00000000000400f7	000100020020000d
 15    00:1e.7 00000001 2e  00000000000400f7	00000001002e000d
 16    00:00.4 00010002 2b  0000000000040004	00010002002b000d
 17    00:0f.0 00008000 39  0000000000040078	000080000039000d
 21    00:17.0 00010001 22  00000000000400b8	000100010022000d
 22    00:18.0 00002000 3e  00000000000400c0	00002000003e000d
 23    00:19.0 00014000 2e  00000000000400c8	00014000002e000d
 24    00:14.0 00000800 2a  00000000000400a0	00000800002a000d
 25    00:14.0 00000002 20  00000000000400a0	000000020020000d
 26    00:14.0 00000008 20  00000000000400a0	000000080020000d
 27    00:14.0 00000020 20  00000000000400a0	000000200020000d
 28    00:14.0 00000080 20  00000000000400a0	000000800020000d
 29    00:14.0 00000200 20  00000000000400a0	000002000020000d
 30    00:14.0 00000800 20  00000000000400a0	000008000020000d
 31    00:14.0 00002000 20  00000000000400a0	000020000020000d
 32    00:15.0 00010010 27  00000000000400a8	000100100027000d

****

Posted Interrupt supported on IOMMU: dmar18
 IR table address:1080100000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar17
 IR table address:1080200000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar16
 IR table address:100900000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar15
 IR table address:100a00000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar14
 IR table address:1080400000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar13
 IR table address:1080500000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar12
 IR table address:100b00000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar11
 IR table address:100d00000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar10
 IR table address:100e00000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low
 259   17:00.2 00000001 8fe81740 2d  0000000100041702	8fe81740002d8001
 260   17:00.2 00000010 e9e73880 2a  0000001000041702	e9e73880002a8001
 275   17:00.2 00000010 d1bd59c0 27  0000001000041702	d1bd59c000278001
 276   17:00.2 00000010 d1bd59c0 28  0000001000041702	d1bd59c000288001
 277   17:00.2 00000010 d1bd59c0 26  0000001000041702	d1bd59c000268001

Posted Interrupt supported on IOMMU: dmar9
 IR table address:3080300000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar8
 IR table address:3080400000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar7
 IR table address:2080400000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar6
 IR table address:2080500000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar5
 IR table address:3080600000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar4
 IR table address:3080800000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar3
 IR table address:3080900000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar2
 IR table address:2080800000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar1
 IR table address:2080900000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar0
 IR table address:2080a00000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

Posted Interrupt supported on IOMMU: dmar19
 IR table address:1080900000
 Entry SrcID   PDA_high PDA_low  Vct IRTE_high		IRTE_low

